Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,-1,358.0,-1.0,-1.0,10849,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,9104,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,10854,1.0,0.0
0.0,true,-1,398.0,-1.0,-1.0,9734,1.0,0.0
0.0,true,-1,394.0,-1.0,-1.0,10409,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,10219,1.0,0.0
0.0,true,-1,380.0,-1.0,-1.0,10164,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,9394,1.0,0.0
0.0,true,-1,274.0,-1.0,-1.0,6904,1.0,0.0
0.0,true,-1,354.0,-1.0,-1.0,6439,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,10025,1.0,0.0
0.0,true,-1,364.0,-1.0,-1.0,9874,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,9546,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,9155,1.0,0.0
0.0,true,-1,296.0,-1.0,-1.0,6571,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,9334,1.0,0.0
0.0,true,-1,442.0,-1.0,-1.0,10220,1.0,0.0
0.0,true,-1,390.0,-1.0,-1.0,9292,1.0,0.0
0.0,true,-1,438.0,-1.0,-1.0,10803,1.0,0.0
0.0,true,-1,394.0,-1.0,-1.0,8122,1.0,0.0
0.0,true,-1,334.0,-1.0,-1.0,9822,1.0,0.0
0.0,true,-1,408.0,-1.0,-1.0,9919,1.0,0.0
0.0,true,-1,450.0,-1.0,-1.0,11397,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,7562,1.0,0.0
0.0,true,-1,450.0,-1.0,-1.0,10802,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,8981,1.0,0.0
0.0,true,-1,540.0,-1.0,-1.0,16902,1.0,0.0
0.0,true,-1,400.0,-1.0,-1.0,9313,1.0,0.0
0.0,true,-1,422.0,-1.0,-1.0,11038,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,8579,1.0,0.0
0.0,true,-1,380.0,-1.0,-1.0,8883,1.0,0.0
0.0,true,-1,432.0,-1.0,-1.0,13159,1.0,0.0
0.0,true,-1,350.0,-1.0,-1.0,7995,1.0,0.0
0.0,true,-1,390.0,-1.0,-1.0,10350,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,8008,1.0,0.0
0.0,true,-1,416.0,-1.0,-1.0,11286,1.0,0.0
0.0,true,-1,426.0,-1.0,-1.0,11512,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,11606,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,5923,1.0,0.0
0.0,true,-1,302.0,-1.0,-1.0,7846,1.0,0.0
0.0,true,-1,434.0,-1.0,-1.0,10506,1.0,0.0
0.0,true,-1,318.0,-1.0,-1.0,7339,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,9199,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,9278,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,8187,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,7095,1.0,0.0
0.0,true,-1,408.0,-1.0,-1.0,12647,1.0,0.0
0.0,true,-1,396.0,-1.0,-1.0,14892,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,9397,1.0,0.0
0.0,true,-1,300.0,-1.0,-1.0,8590,1.0,0.0
0.0,true,-1,402.0,-1.0,-1.0,13171,1.0,0.0
0.0,true,-1,364.0,-1.0,-1.0,11171,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,7830,1.0,0.0
0.0,true,-1,406.0,-1.0,-1.0,10126,1.0,0.0
0.0,true,-1,394.0,-1.0,-1.0,9825,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,9248,1.0,0.0
0.0,true,-1,290.0,-1.0,-1.0,7623,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,9094,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,9929,1.0,0.0
0.0,true,-1,408.0,-1.0,-1.0,9496,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,7187,1.0,0.0
0.0,true,-1,508.0,-1.0,-1.0,14649,1.0,0.0
0.0,true,-1,476.0,-1.0,-1.0,12130,1.0,0.0
0.0,true,-1,448.0,-1.0,-1.0,11091,1.0,0.0
0.0,true,-1,290.0,-1.0,-1.0,6737,1.0,0.0
0.0,true,-1,322.0,-1.0,-1.0,8785,1.0,0.0
0.0,true,-1,348.0,-1.0,-1.0,8492,1.0,0.0
0.0,true,-1,576.0,-1.0,-1.0,17477,1.0,0.0
0.0,true,-1,298.0,-1.0,-1.0,8573,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,9433,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,9287,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,10616,1.0,0.0
0.0,true,-1,426.0,-1.0,-1.0,11504,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,8228,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,9692,1.0,0.0
0.0,true,-1,588.0,-1.0,-1.0,13304,1.0,0.0
0.0,true,-1,514.0,-1.0,-1.0,12773,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,9918,1.0,0.0
0.0,true,-1,512.0,-1.0,-1.0,12544,1.0,0.0
0.0,true,-1,300.0,-1.0,-1.0,7781,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,10565,1.0,0.0
0.0,true,-1,450.0,-1.0,-1.0,10368,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,9593,1.0,0.0
0.0,true,-1,304.0,-1.0,-1.0,9830,1.0,0.0
0.0,true,-1,274.0,-1.0,-1.0,7141,1.0,0.0
0.0,true,-1,320.0,-1.0,-1.0,6195,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,8130,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,7672,1.0,0.0
0.0,true,-1,536.0,-1.0,-1.0,14818,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,10753,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,7936,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,8872,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,10766,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,10003,1.0,0.0
0.0,true,-1,574.0,-1.0,-1.0,11278,1.0,0.0
0.0,true,-1,470.0,-1.0,-1.0,8249,1.0,0.0
0.0,true,-1,466.0,-1.0,-1.0,10670,1.0,0.0
0.0,true,-1,378.0,-1.0,-1.0,11012,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,8897,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,8976,1.0,0.0
0.0,true,-1,474.0,-1.0,-1.0,11624,1.0,0.0
0.0,true,-1,408.0,-1.0,-1.0,10303,1.0,0.0
0.0,true,-1,348.0,-1.0,-1.0,8409,1.0,0.0
0.0,true,-1,310.0,-1.0,-1.0,8491,1.0,0.0
0.0,true,-1,350.0,-1.0,-1.0,9144,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,7551,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,7601,1.0,0.0
0.0,true,-1,354.0,-1.0,-1.0,9263,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,8049,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,8556,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,7405,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,7737,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,7668,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,9334,1.0,0.0
0.0,true,-1,334.0,-1.0,-1.0,8156,1.0,0.0
0.0,true,-1,304.0,-1.0,-1.0,7381,1.0,0.0
0.0,true,-1,418.0,-1.0,-1.0,9549,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,8975,1.0,0.0
0.0,true,-1,282.0,-1.0,-1.0,9289,1.0,0.0
0.0,true,-1,426.0,-1.0,-1.0,9092,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,11492,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,11022,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,7696,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,8289,1.0,0.0
0.0,true,-1,454.0,-1.0,-1.0,12683,1.0,0.0
0.0,true,-1,304.0,-1.0,-1.0,7205,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,8807,1.0,0.0
0.0,true,-1,396.0,-1.0,-1.0,10272,1.0,0.0
0.0,true,-1,394.0,-1.0,-1.0,11453,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,9850,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,9817,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,8299,1.0,0.0
0.0,true,-1,308.0,-1.0,-1.0,8558,1.0,0.0
0.0,true,-1,424.0,-1.0,-1.0,9223,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,9250,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,6937,1.0,0.0
0.0,true,-1,396.0,-1.0,-1.0,11353,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,9392,1.0,0.0
0.0,true,-1,286.0,-1.0,-1.0,6716,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,10389,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,8067,1.0,0.0
0.0,true,-1,450.0,-1.0,-1.0,10633,1.0,0.0
0.0,true,-1,474.0,-1.0,-1.0,12447,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,10542,1.0,0.0
0.0,true,-1,454.0,-1.0,-1.0,11165,1.0,0.0
0.0,true,-1,480.0,-1.0,-1.0,12290,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,8836,1.0,0.0
0.0,true,-1,324.0,-1.0,-1.0,10700,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,8320,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,8160,1.0,0.0
0.0,true,-1,388.0,-1.0,-1.0,9707,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,9022,1.0,0.0
0.0,true,-1,458.0,-1.0,-1.0,12274,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,8794,1.0,0.0
0.0,true,-1,436.0,-1.0,-1.0,12372,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,7824,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,11810,1.0,0.0
0.0,true,-1,380.0,-1.0,-1.0,9814,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,9182,1.0,0.0
0.0,true,-1,496.0,-1.0,-1.0,11153,1.0,0.0
0.0,true,-1,300.0,-1.0,-1.0,6466,1.0,0.0
0.0,true,-1,312.0,-1.0,-1.0,7473,1.0,0.0
